time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1717862072.28213120,0.00779271,9581,0.00080256,0.00000000,0,0.00000000,20200,20433,408,0.00104414
1717862072.38295817,0.00802969,9601,0.00064817,0.00000000,0,0.00000000,20433,20649,355,0.00109629
1717862072.48382974,0.00792439,9589,0.00056760,0.00000000,0,0.00000000,20649,20823,311,0.00107282
1717862072.58542228,0.00775097,9333,0.00077715,0.00000000,0,0.00000000,20823,21068,411,0.00230596
1717862072.68555975,0.00767746,9426,0.00071201,0.00000000,0,0.00000000,21068,21250,383,0.00165114
1717862072.78713965,0.00946886,9449,0.00118314,0.00000000,0,0.00000000,21250,21419,350,0.00147481
1717862072.88795137,0.00662651,9499,0.00071518,0.00000000,0,0.00000000,21419,21563,325,0.00092137
1717862072.98818874,0.00861812,9546,0.00117209,0.00000000,0,0.00000000,21563,21853,537,0.00124568
1717862073.09034967,0.00912726,9328,0.00091151,0.00000000,0,0.00000000,21853,22037,408,0.00128860
1717862073.19188762,0.00916853,9448,0.00155873,0.00000000,0,0.00000000,22037,22281,572,0.00139209
1717862073.29209876,0.00772576,9516,0.00094548,0.00000000,0,0.00000000,22281,22495,522,0.00107751
1717862073.39365411,0.00751493,9521,0.00090818,0.00000000,0,0.00000000,22495,22772,503,0.00100849
1717862073.49514198,0.00747058,9426,0.00087332,0.00000000,0,0.00000000,22772,23043,459,0.00110901
1717862073.59534478,0.00774434,9446,0.00088576,0.00000000,0,0.00000000,23043,23240,403,0.00138612
1717862073.69688964,0.00940046,9468,0.00121210,0.00000000,0,0.00000000,23240,23413,386,0.00096570
1717862073.79906845,0.00962275,9534,0.00161125,0.00000000,0,0.00000000,23413,23517,374,0.00119701
1717862073.89930987,0.00967359,9629,0.00084261,0.00000000,0,0.00000000,23517,23676,337,0.00101970
1717862074.00015378,0.01061673,9640,0.00116235,0.00000000,0,0.00000000,23676,23727,338,0.00087175
1717862074.10100579,0.00799039,9537,0.00088125,0.00000000,0,0.00000000,23727,23872,373,0.00091534
1717862074.20123863,0.00852832,9565,0.00093432,0.00000000,0,0.00000000,23872,24026,376,0.00123943
1717862074.30340195,0.00828487,9609,0.00103357,0.00000000,0,0.00000000,24026,24213,393,0.00127165
1717862074.40499711,0.00840333,9636,0.00115347,0.00000000,0,0.00000000,24213,24357,423,0.00117522
1717862074.50516510,0.00835884,9560,0.00102891,0.00000000,0,0.00000000,24357,24493,399,0.00138171
1717862074.60669494,0.00973903,9587,0.00166145,0.00000000,0,0.00000000,24493,24683,491,0.00120046
1717862074.70823288,0.00776514,9846,0.00116707,0.00000000,0,0.00000000,24683,24874,487,0.00117608
1717862074.80842543,0.00882999,9788,0.00172508,0.00000000,0,0.00000000,24874,25015,491,0.00089979
1717862074.91063595,0.00804951,9879,0.00115871,0.00000000,0,0.00000000,25015,25127,502,0.00156825
1717862075.01219082,0.00746439,9749,0.00115467,0.00000000,0,0.00000000,25127,25330,509,0.00091169
1717862075.11236143,0.00809252,9791,0.00116278,0.00000000,0,0.00000000,25330,25467,462,0.00158997
1717862075.21386838,0.00750747,9827,0.00096589,0.00000000,0,0.00000000,25467,25689,467,0.00168230
1717862075.31538033,0.00896509,9912,0.00146206,0.00000000,0,0.00000000,25689,25734,432,0.00132313
1717862075.41562080,0.00882739,9840,0.00127633,0.00000000,0,0.00000000,25734,26002,457,0.00145959
1717862075.51713729,0.00838174,9808,0.00112616,0.00000000,0,0.00000000,25626,25818,441,0.00114117
1717862075.61864042,0.00774302,9923,0.00115027,0.00000000,0,0.00000000,25818,25954,474,0.00157794
1717862075.71883607,0.00785199,9936,0.00118819,0.00000000,0,0.00000000,25954,26106,436,0.00131587
1717862075.81970167,0.01177896,9956,0.00154486,0.00000000,0,0.00000000,26106,26272,425,0.00122597
1717862075.92127013,0.01017738,9913,0.00128354,0.00000000,0,0.00000000,26272,26442,380,0.00142155
1717862076.02149677,0.01034933,9909,0.00163883,0.00000000,0,0.00000000,26442,26603,427,0.00112134
1717862076.12363362,0.00888200,9918,0.00131693,0.00000000,0,0.00000000,26603,26821,465,0.00117065
1717862076.22449756,0.00799050,9956,0.00116687,0.00000000,0,0.00000000,26821,27027,439,0.00133665
1717862076.32470155,0.00880180,10006,0.00103650,0.00000000,0,0.00000000,27027,27233,489,0.00110922
1717862076.42557049,0.00944450,10005,0.00140089,0.00000000,0,0.00000000,27233,27272,480,0.00139507
1717862076.52643299,0.01153724,9961,0.00145864,0.00000000,0,0.00000000,27272,27418,436,0.00137190
1717862076.62663841,0.00926108,10035,0.00093780,0.00000000,0,0.00000000,27418,27540,382,0.00138359
1717862076.72749639,0.00782946,10143,0.00084354,0.00000000,0,0.00000000,27540,27714,397,0.00134086
1717862076.82972336,0.00802600,10050,0.00107761,0.00000000,0,0.00000000,27714,27865,431,0.00094317
1717862076.92990971,0.00820068,9970,0.00090027,0.00000000,0,0.00000000,27865,27991,395,0.00090683
1717862077.03077078,0.00770110,10030,0.00110204,0.00000000,0,0.00000000,27991,28054,434,0.00102983
1717862077.13234782,0.01091214,9991,0.00158747,0.00000000,0,0.00000000,28054,28214,418,0.00095375
1717862077.23249507,0.00922932,10020,0.00110535,0.00000000,0,0.00000000,28214,28334,388,0.00164089
1717862077.33339596,0.00981060,10086,0.00129525,0.00000000,0,0.00000000,28334,28567,441,0.00198036
1717862077.43489552,0.00851066,9898,0.00083874,0.00000000,0,0.00000000,28567,28705,390,0.00106039
1717862077.53509831,0.00947604,10011,0.00097131,0.00000000,0,0.00000000,28705,28925,412,0.00115639
1717862077.63662910,0.00738562,10089,0.00101143,0.00000000,0,0.00000000,28925,29128,445,0.00107900
1717862077.73750114,0.00905321,10063,0.00103627,0.00000000,0,0.00000000,28991,29089,411,0.00160956
1717862077.83769035,0.00707720,9980,0.00080840,0.00000000,0,0.00000000,29089,29270,408,0.00121180
1717862077.93922901,0.00908236,9870,0.00096753,0.00000000,0,0.00000000,29270,29466,425,0.00095317
1717862078.04074693,0.00953099,9933,0.00111118,0.00000000,0,0.00000000,29466,29592,354,0.00166203
1717862078.14099169,0.00875526,9987,0.00121783,0.00000000,0,0.00000000,29592,29766,432,0.00110168
1717862078.24323153,0.00775390,10040,0.00087026,0.00000000,0,0.00000000,29766,29917,383,0.00145188
1717862078.34337234,0.00918411,9838,0.00115821,0.00000000,0,0.00000000,29917,30009,367,0.00095609
1717862078.44422412,0.00763458,9830,0.00085667,0.00000000,0,0.00000000,30009,30200,363,0.00102550
1717862078.54516602,0.00746126,9906,0.00096222,0.00000000,0,0.00000000,30200,30384,419,0.00104407
1717862078.64598680,0.00744135,9866,0.00092094,0.00000000,0,0.00000000,30384,30550,385,0.00135634
1717862078.74750972,0.00873633,9813,0.00113602,0.00000000,0,0.00000000,30550,30692,401,0.00121454
1717862078.84837174,0.01092598,9665,0.00166075,0.00000000,0,0.00000000,30692,30867,436,0.00122786
1717862078.94923615,0.00997876,9674,0.00121412,0.00000000,0,0.00000000,30867,31040,447,0.00094569
1717862079.04942751,0.00924297,9727,0.00130879,0.00000000,0,0.00000000,31040,31107,404,0.00161948
1717862079.15095520,0.00967691,9739,0.00145370,0.00000000,0,0.00000000,31107,31221,418,0.00098183
1717862079.25123024,0.01013674,9672,0.00138861,0.00000000,0,0.00000000,30954,31202,418,0.00094112
1717862079.35202789,0.00853565,9617,0.00091432,0.00000000,0,0.00000000,31202,31441,404,0.00117918
1717862079.45354056,0.01020780,9584,0.00108937,0.00000000,0,0.00000000,31441,31684,427,0.00117007
1717862079.55373907,0.00771186,9603,0.00087925,0.00000000,0,0.00000000,31684,31866,403,0.00102077
1717862079.65526962,0.00952512,9538,0.00120866,0.00000000,0,0.00000000,31866,32053,395,0.00139343
1717862079.75613880,0.00907175,9544,0.00093241,0.00000000,0,0.00000000,32053,32278,429,0.00091996
1717862079.85638666,0.00795978,9441,0.00089312,0.00000000,0,0.00000000,32278,32431,370,0.00098427
1717862079.95854735,0.00830265,9565,0.00094314,0.00000000,0,0.00000000,32431,32674,409,0.00093356
1717862080.06009841,0.00909957,9565,0.00110985,0.00000000,0,0.00000000,32674,32772,346,0.00178411
1717862080.16029763,0.00872455,9594,0.00087933,0.00000000,0,0.00000000,32772,32952,397,0.00102359
1717862080.26113081,0.00912245,9569,0.00133331,0.00000000,0,0.00000000,32952,33054,479,0.00098514
1717862080.36204767,0.00899450,9349,0.00131179,0.00000000,0,0.00000000,33054,33197,533,0.00134378
1717862080.46219897,0.00996078,9420,0.00127076,0.00000000,0,0.00000000,33197,33439,486,0.00123660
1717862080.56309676,0.00944805,9434,0.00111727,0.00000000,0,0.00000000,33439,33618,437,0.00151172
1717862080.66525626,0.00933218,9450,0.00100317,0.00000000,0,0.00000000,33618,33803,436,0.00132498
1717862080.76546359,0.00826624,9382,0.00077580,0.00000000,0,0.00000000,33803,33943,333,0.00104665
1717862080.86634064,0.00860683,9360,0.00106048,0.00000000,0,0.00000000,33943,34027,423,0.00114767
1717862080.96720958,0.00764072,9470,0.00083548,0.00000000,0,0.00000000,34027,34203,406,0.00163062
1717862081.06739616,0.00884677,9465,0.00119938,0.00000000,0,0.00000000,34203,34398,460,0.00093881
1717862081.16826248,0.00823455,9312,0.00106752,0.00000000,0,0.00000000,34398,34600,453,0.00103757
1717862081.26979160,0.01009661,9228,0.00169217,0.00000000,0,0.00000000,34600,34583,531,0.00097719
1717862081.36999202,0.02390979,9407,0.00085258,0.00000000,0,0.00000000,13945,14587,692,0.00100541
1717862081.47152591,0.00806467,9394,0.00095719,0.00000000,0,0.00000000,14587,15233,745,0.00099786
1717862081.57306528,0.00617500,9340,0.00092613,0.00000000,0,0.00000000,15233,15764,641,0.00109752
1717862081.67329526,0.00792681,9446,0.00096895,0.00000000,0,0.00000000,15764,16210,599,0.00089842
1717862081.77415371,0.00724869,9411,0.00086227,0.00000000,0,0.00000000,16210,16568,519,0.00094451
1717862081.87631249,0.00885945,9445,0.00110079,0.00000000,0,0.00000000,16568,16990,671,0.00092700
1717862081.97651601,0.00691329,9488,0.00101546,0.00000000,0,0.00000000,16990,17318,573,0.00112783
1717862082.07739282,0.00819217,9411,0.00098032,0.00000000,0,0.00000000,17318,17706,603,0.00119531
1717862082.17891502,0.00753693,9412,0.00095828,0.00000000,0,0.00000000,17706,17996,594,0.00091463
1717862082.27915907,0.00730430,9327,0.00093938,0.00000000,0,0.00000000,17996,18209,448,0.00086277
1717862082.38066244,0.00701560,9440,0.00075938,0.00000000,0,0.00000000,18209,18482,453,0.00145870
1717862082.48221731,0.00728400,9499,0.00089800,0.00000000,0,0.00000000,18482,18644,465,0.00135533
1717862082.58243299,0.01036477,9453,0.00155742,0.00000000,0,0.00000000,18644,18809,469,0.00100048
1717862082.68395209,0.00766175,9208,0.00102462,0.00000000,0,0.00000000,18809,19022,449,0.00144056
1717862082.78477979,0.00916667,9303,0.00117673,0.00000000,0,0.00000000,19022,19142,530,0.00105393
1717862082.88499951,0.00714305,9287,0.00097405,0.00000000,0,0.00000000,19142,19407,506,0.00146473
1717862082.98658013,0.00786999,9282,0.00118638,0.00000000,0,0.00000000,19407,19577,569,0.00156998
1717862083.08803606,0.00861064,9327,0.00132641,0.00000000,0,0.00000000,19577,19783,566,0.00094523
1717862083.18826246,0.00829201,9273,0.00154287,0.00000000,0,0.00000000,19783,19798,579,0.00093633
1717862083.28979039,0.00752206,9221,0.00099282,0.00000000,0,0.00000000,19798,20054,554,0.00143843
1717862083.39688420,0.00876830,9337,0.00111265,0.00000000,0,0.00000000,20054,20337,588,0.00148930
1717862083.49149823,0.00803859,9458,0.00107010,0.00000000,0,0.00000000,20337,20570,592,0.00151633
1717862083.59302807,0.00820048,9430,0.00105587,0.00000000,0,0.00000000,20570,20765,492,0.00160595
1717862083.69389367,0.00754106,9382,0.00090563,0.00000000,0,0.00000000,20765,20992,418,0.00088415
1717862083.79475999,0.00815942,9376,0.00095269,0.00000000,0,0.00000000,20992,21221,495,0.00154748
1717862083.89695621,0.00827019,9418,0.00096839,0.00000000,0,0.00000000,21221,21385,423,0.00097854
1717862083.99717951,0.00852517,9469,0.00100404,0.00000000,0,0.00000000,21385,21543,497,0.00091137
1717862084.09804869,0.00851232,9467,0.00107064,0.00000000,0,0.00000000,21543,21754,552,0.00139319
1717862084.19891143,0.00878877,9356,0.00143851,0.00000000,0,0.00000000,21754,21841,548,0.00100709
1717862084.29909062,0.00777735,9348,0.00096254,0.00000000,0,0.00000000,21841,21987,470,0.00130921
1717862084.40063190,0.00781821,9381,0.00112110,0.00000000,0,0.00000000,21987,22141,507,0.00089838
1717862084.50215745,0.00837954,9453,0.00103043,0.00000000,0,0.00000000,22141,22343,542,0.00150220
1717862084.60236669,0.00838571,9272,0.00114328,0.00000000,0,0.00000000,22343,22465,445,0.00098098
1717862084.70322180,0.00988208,9201,0.00100137,0.00000000,0,0.00000000,22465,22597,421,0.00164598
1717862084.80476546,0.00817878,9348,0.00106964,0.00000000,0,0.00000000,22597,22757,457,0.00090510
1717862084.90495515,0.00843605,9274,0.00109633,0.00000000,0,0.00000000,22757,22982,468,0.00142487
1717862085.00651526,0.00772842,9357,0.00096987,0.00000000,0,0.00000000,22982,23149,445,0.00163191
1717862085.10868907,0.00916459,9351,0.00113940,0.00000000,0,0.00000000,23149,23460,524,0.00099549
1717862085.20889139,0.00965921,9236,0.00143530,0.00000000,0,0.00000000,23460,23652,533,0.00159724
1717862085.31040812,0.00754466,9345,0.00085408,0.00000000,0,0.00000000,23652,23787,436,0.00160800
1717862085.41193891,0.00774354,9418,0.00090688,0.00000000,0,0.00000000,23787,23898,426,0.00162100
1717862085.51214194,0.00830501,9388,0.00118286,0.00000000,0,0.00000000,23898,24092,510,0.00151736
1717862085.61369848,0.00850420,9430,0.00105570,0.00000000,0,0.00000000,24092,24315,417,0.00122162
1717862085.71454000,0.00878361,9373,0.00119840,0.00000000,0,0.00000000,24315,24502,499,0.00096273
1717862085.81474519,0.00917146,9264,0.00162382,0.00000000,0,0.00000000,24502,24480,482,0.00147857
1717862085.91636586,0.00832807,9251,0.00096605,0.00000000,0,0.00000000,24480,24690,471,0.00103742
1717862086.01846409,0.00805181,9296,0.00094740,0.00000000,0,0.00000000,24690,24861,464,0.00171195
1717862086.11867309,0.00826748,9376,0.00097441,0.00000000,0,0.00000000,24861,25046,474,0.00097705
1717862086.22086048,0.00835631,9384,0.00100936,0.00000000,0,0.00000000,25046,25157,411,0.00088383
1717862086.32175088,0.00810322,9342,0.00100772,0.00000000,0,0.00000000,25157,25295,430,0.00157446
1717862086.42197609,0.00864169,9432,0.00106698,0.00000000,0,0.00000000,25295,25451,399,0.00123280
1717862086.52346349,0.00941932,9466,0.00111335,0.00000000,0,0.00000000,25451,25502,455,0.00096338
1717862086.62498474,0.00911020,9472,0.00119320,0.00000000,0,0.00000000,25502,25650,504,0.00151322
1717862086.72518587,0.00866991,9535,0.00101445,0.00000000,0,0.00000000,25650,25750,399,0.00101528
1717862086.82604909,0.00843220,9499,0.00093868,0.00000000,0,0.00000000,25750,25827,412,0.00131491
1717862086.92760873,0.00836416,9376,0.00113815,0.00000000,0,0.00000000,25827,25870,419,0.00146878
1717862087.02787089,0.00857176,9402,0.00104494,0.00000000,0,0.00000000,25870,26054,456,0.00110194
1717862087.12932539,0.00901084,9432,0.00165981,0.00000000,0,0.00000000,26054,26212,445,0.00133386
1717862087.23018551,0.00923508,9377,0.00121624,0.00000000,0,0.00000000,26212,26310,424,0.00094966
1717862087.33038330,0.00910741,9344,0.00091185,0.00000000,0,0.00000000,26310,26591,489,0.00124863
1717862087.43192148,0.00831380,9279,0.00087594,0.00000000,0,0.00000000,26591,26809,409,0.00112520
1717862087.53280687,0.00875628,9283,0.00107917,0.00000000,0,0.00000000,26809,26923,443,0.00131709
1717862087.63369083,0.01004932,9256,0.00139435,0.00000000,0,0.00000000,26923,27096,457,0.00089746
1717862087.73451233,0.00895423,9257,0.00122084,0.00000000,0,0.00000000,27096,27277,447,0.00129230
1717862087.83538175,0.00875761,9206,0.00087709,0.00000000,0,0.00000000,27277,27368,354,0.00138040
1717862087.93692994,0.00967559,9090,0.00135755,0.00000000,0,0.00000000,27368,27536,447,0.00176555
1717862088.03777146,0.00863040,9190,0.00122259,0.00000000,0,0.00000000,27536,27652,450,0.00093482
1717862088.13867283,0.00865798,9125,0.00088935,0.00000000,0,0.00000000,27652,27765,333,0.00092646
1717862088.23957801,0.00906129,9160,0.00078132,0.00000000,0,0.00000000,27765,27924,373,0.00094159
1717862088.34039998,0.00972343,9174,0.00128923,0.00000000,0,0.00000000,27924,27864,403,0.00091249
1717862088.44060469,0.00898916,9171,0.00116844,0.00000000,0,0.00000000,27864,28005,387,0.00124962
1717862088.54211998,0.00944696,9132,0.00137038,0.00000000,0,0.00000000,28005,28156,420,0.00089027
1717862088.64432025,0.00979161,9236,0.00117091,0.00000000,0,0.00000000,28156,28308,478,0.00128018
1717862088.74449444,0.01161383,9253,0.00160570,0.00000000,0,0.00000000,28308,28262,437,0.00091837
1717862088.84605336,0.00923983,9296,0.00127516,0.00000000,0,0.00000000,28262,28419,454,0.00089191
1717862088.94689512,0.01004861,9279,0.00176222,0.00000000,0,0.00000000,28419,28614,458,0.00120817
